ELECTION_DISTRICT,DISTRICT,TOWN,BALLOT_BOX,ELECTION_CENTRE,CENTRE,PARTY,VOTES
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,287,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ ΣΤ,ΘΕΜΙΣΤΟΚΛΕΟΥΣ ΑΒΡΑΑΜ,0
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,287,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ ΣΤ,ΠΟΥΡΓΟΥΡΙΔΗΣ ΕΥΑΓΓΕΛΟΣ,0
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,287,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ ΣΤ,ΣΠΑΡΟΣ ΦΟΙΒΟΣ,0
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,287,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ ΣΤ,ΧΡΙΣΤΟΔΟΥΛΟΥ ΧΡΙΣΤΟΔΟΥΛΟΣ,0
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΑΚΕΛ (ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ),55
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΑΛΛΑΓΗ ΓΕΝΙΑΣ,13
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΑΛΛΗΛΕΓΓΥΗ,2
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΑΜΜΟΧΩΣΤΟΣ ΓΙΑ ΤΗΝ ΚΥΠΡΟ,0
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΑΦΥΠΝΙΣΗ -2020-,3
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΔΗΜΟΚΡΑΤΙΚΗ ΠΑΡΑΤΑΞΗ,49
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΔΗΜΟΚΡΑΤΙΚΟ ΚΟΜΜΑ,31
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΔΗΜΟΚΡΑΤΙΚΟΣ ΣΥΝΑΓΕΡΜΟΣ,47
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΕΘΝΙΚΟ ΛΑΪΚΟ ΜΕΤΩΠΟ (Ε.ΛΑ.Μ.),18
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ-ΚΙΝΗΜΑ ΕΝ.ΚΥΠ. ΚΥΝΗΓΩΝ,13
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΚΙΝΗΜΑ ΟΙΚΟΛΟΓΩΝ-ΣΥΝΕΡΓΑΣΙΑ ΠΟΛΙΤΩΝ,24
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΚΙΝΗΜΑ ΣΟΣΙΑΛΔΗΜΟΚΡΑΤΩΝ ΕΔΕΚ,7
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΚΟΜΜΑ ΓΙΑ ΤΑ ΖΩΑ ΚΥΠΡΟΥ,9
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΠΑΤΡΙΩΤΙΚΟΣ ΣΥΝΑΣΠΙΣΜΟΣ,0
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΠΝΟΗ ΛΑΟΥ,6
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΜΑΡΔΑΠΗΤΤΑΣ ΧΡΥΣΑΝΘΟΣ,0
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΧΡΙΣΤΟΥ ΑΝΔΡΕΑΣ,0
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΧΡΥΣΑΝΘΟΥ ΣΠΥΡΟΣ,0
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΘΕΜΙΣΤΟΚΛΕΟΥΣ ΑΒΡΑΑΜ,0
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΠΟΥΡΓΟΥΡΙΔΗΣ ΕΥΑΓΓΕΛΟΣ,0
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΣΠΑΡΟΣ ΦΟΙΒΟΣ,0
ΚΕΡΥΝΕΙΑ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,288,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Ζ,ΧΡΙΣΤΟΔΟΥΛΟΥ ΧΡΙΣΤΟΔΟΥΛΟΣ,0
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΑΚΕΛ (ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ),86
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΑΛΛΑΓΗ ΓΕΝΙΑΣ,17
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΑΛΛΗΛΕΓΓΥΗ,13
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΑΜΜΟΧΩΣΤΟΣ ΓΙΑ ΤΗΝ ΚΥΠΡΟ,10
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΑΦΥΠΝΙΣΗ -2020-,5
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΔΗΜΟΚΡΑΤΙΚΗ ΠΑΡΑΤΑΞΗ,14
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΔΗΜΟΚΡΑΤΙΚΟ ΚΟΜΜΑ,24
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΔΗΜΟΚΡΑΤΙΚΟΣ ΣΥΝΑΓΕΡΜΟΣ,77
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΕΘΝΙΚΟ ΛΑΪΚΟ ΜΕΤΩΠΟ (Ε.ΛΑ.Μ.),19
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ-ΚΙΝΗΜΑ ΕΝ.ΚΥΠ. ΚΥΝΗΓΩΝ,7
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΚΙΝΗΜΑ ΟΙΚΟΛΟΓΩΝ-ΣΥΝΕΡΓΑΣΙΑ ΠΟΛΙΤΩΝ,22
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΚΙΝΗΜΑ ΣΟΣΙΑΛΔΗΜΟΚΡΑΤΩΝ ΕΔΕΚ,8
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΚΟΜΜΑ ΓΙΑ ΤΑ ΖΩΑ ΚΥΠΡΟΥ,4
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΠΑΤΡΙΩΤΙΚΟΣ ΣΥΝΑΣΠΙΣΜΟΣ,0
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΠΝΟΗ ΛΑΟΥ,4
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΜΑΡΔΑΠΗΤΤΑΣ ΧΡΥΣΑΝΘΟΣ,0
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΧΡΙΣΤΟΥ ΑΝΔΡΕΑΣ,0
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΧΡΥΣΑΝΘΟΥ ΣΠΥΡΟΣ,0
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΘΕΜΙΣΤΟΚΛΕΟΥΣ ΑΒΡΑΑΜ,0
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΠΟΥΡΓΟΥΡΙΔΗΣ ΕΥΑΓΓΕΛΟΣ,0
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΣΠΑΡΟΣ ΦΟΙΒΟΣ,0
ΑΜΜΟΧΩΣΤΟΣ,ΛΕΥΚΩΣΙΑ,ΤΣΕΡΙ,289,Β ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΣΕΡΙΟΥ,ΚΕΝΤΡΟ Η,ΧΡΙΣΤΟΔΟΥΛΟΥ ΧΡΙΣΤΟΔΟΥΛΟΣ,0
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΑΚΕΛ (ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ),112
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΑΛΛΑΓΗ ΓΕΝΙΑΣ,11
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΑΛΛΗΛΕΓΓΥΗ,6
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΑΜΜΟΧΩΣΤΟΣ ΓΙΑ ΤΗΝ ΚΥΠΡΟ,0
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΑΦΥΠΝΙΣΗ -2020-,8
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΔΗΜΟΚΡΑΤΙΚΗ ΠΑΡΑΤΑΞΗ,19
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΔΗΜΟΚΡΑΤΙΚΟ ΚΟΜΜΑ,21
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΔΗΜΟΚΡΑΤΙΚΟΣ ΣΥΝΑΓΕΡΜΟΣ,149
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΕΘΝΙΚΟ ΛΑΪΚΟ ΜΕΤΩΠΟ (Ε.ΛΑ.Μ.),21
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ-ΚΙΝΗΜΑ ΕΝ.ΚΥΠ. ΚΥΝΗΓΩΝ,12
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΚΙΝΗΜΑ ΟΙΚΟΛΟΓΩΝ-ΣΥΝΕΡΓΑΣΙΑ ΠΟΛΙΤΩΝ,15
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΚΙΝΗΜΑ ΣΟΣΙΑΛΔΗΜΟΚΡΑΤΩΝ ΕΔΕΚ,53
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΚΟΜΜΑ ΓΙΑ ΤΑ ΖΩΑ ΚΥΠΡΟΥ,4
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΠΑΤΡΙΩΤΙΚΟΣ ΣΥΝΑΣΠΙΣΜΟΣ,0
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΠΝΟΗ ΛΑΟΥ,10
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΜΑΡΔΑΠΗΤΤΑΣ ΧΡΥΣΑΝΘΟΣ,0
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΧΡΙΣΤΟΥ ΑΝΔΡΕΑΣ,2
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΧΡΥΣΑΝΘΟΥ ΣΠΥΡΟΣ,0
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΘΕΜΙΣΤΟΚΛΕΟΥΣ ΑΒΡΑΑΜ,0
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΠΟΥΡΓΟΥΡΙΔΗΣ ΕΥΑΓΓΕΛΟΣ,0
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΣΠΑΡΟΣ ΦΟΙΒΟΣ,0
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,290,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Α,ΧΡΙΣΤΟΔΟΥΛΟΥ ΧΡΙΣΤΟΔΟΥΛΟΣ,0
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,291,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Β,ΑΚΕΛ (ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ),63
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,291,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Β,ΑΛΛΑΓΗ ΓΕΝΙΑΣ,26
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,291,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Β,ΑΛΛΗΛΕΓΓΥΗ,9
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,291,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Β,ΑΜΜΟΧΩΣΤΟΣ ΓΙΑ ΤΗΝ ΚΥΠΡΟ,5
ΛΕΥΚΩΣΙΑ,ΛΕΥΚΩΣΙΑ,ΑΓ ΒΑΡΒΑΡΑ ΛΕΥΚΩΣΙΑΣ,291,ΔΗΜ. ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΚΕΝΤΡΟ Β,ΑΦΥΠΝΙΣΗ -2020-,7
